"transcript","MCF10A_norm","MDAMB_norm","log2FoldChange"
"L1FLnI_4q24za",10.2409479111634,24.4118027128605,1.17673502549601
"L1FLnI_8q21.3aa",10.2409479111634,251.92980399672,4.49190144366337
"L1FLnI_6p22.1b",10.2409479111634,0.976472108514419,-2.50776419682952
"L1FLnI_Xp11.22la",10.2409479111634,47.8471333172065,2.11951019920984
"L1FLnI_Xq26.3i",10.2409479111634,111.317820370644,3.3207512408183
"L1FLnI_5q33.3j",10.2409479111634,32.2235795809758,1.56344382249929
"L1FLnI_9p22.3a",10.2409479111634,39.0588843405768,1.83335854366343
"L1FLnI_1q42.12i",10.2409479111634,1.95294421702884,-1.92853768986136
"L1FLnI_4q21.23i",10.2409479111634,43.9412448831489,1.99927638977862
"L1FLnI_2q21.3h",10.2409479111634,30.270635363947,1.47604483428202
"L1FLnI_2q14.1b",10.2409479111634,32.2235795809758,1.56344382249929
"L1FLnI_15q13.3d",9.21685312004702,23.4353306043461,1.25801772201725
"L1FLnI_6p24.1b",9.21685312004702,24.4118027128605,1.31454782175563
"L1FLnI_3q11.2ca",9.21685312004702,97.6472108514419,3.271327358777
"L1FLnI_10q21.1g",9.21685312004702,20.5059142788028,1.07378256370953
"L1FLnI_Xq24p",9.21685312004702,53.7059659682931,2.42074727291898
"L1FLnI_7q21.12a",9.21685312004702,3.90588843405768,-1.05836457130815
"L1FLnI_5q33.1z",9.21685312004702,0.976472108514419,-2.36995140056991
"L1FLnI_7p14.3q",9.21685312004702,27.3412190384037,1.47195091207947
"L1FLnI_22p11.2g",9.21685312004702,2.92941632554326,-1.37856396605529
"L1FLnI_4p16.2i",9.21685312004702,0.976472108514419,-2.36995140056991
"L1FLnI_9p11.2a",9.21685312004702,187.482644834768,4.20540888153347
"L1FLnI_9q13g",9.21685312004702,169.906146881509,4.06418147937589
"L1FLnI_14q23.1aa",9.21685312004702,3.90588843405768,-1.05836457130815
"L1FLnI_6q23.2m",9.21685312004702,27.3412190384037,1.47195091207947
"L1FLnI_Yp11.2w",8.19275832893068,0.976472108514419,-2.21757021733274
"L1FLnI_Xq13.2fa",8.19275832893068,24.4118027128605,1.4669290049928
"L1FLnI_9q22.31d",8.19275832893068,88.8589618748122,3.28909267595811
"L1FLnI_6p12.2h",8.19275832893068,17.5764979532595,1.01490883127871
"L1FLnI_11p15.1l",8.19275832893068,46.8706612086921,2.38057201448448
"L1FLnI_Xp11.22ka",8.19275832893068,24.4118027128605,1.4669290049928
"L1FLnI_2q37.3d",8.19275832893068,61.5177428364084,2.7656959728943
"L1FLnI_11p14.1d",8.19275832893068,17.5764979532595,1.01490883127871
"L1FLnI_15q26.3g",8.19275832893068,2.92941632554326,-1.22618278281812
"L1FLnI_8q12.3d",8.19275832893068,1.95294421702884,-1.63834371036457
"L1FLnI_8q24.3a",8.19275832893068,39.0588843405768,2.12355252316022
"L1FLnI_2p14k",8.19275832893068,36.1294680150335,2.01399492585038
"L1FLnI_10q11.21i",8.19275832893068,0.976472108514419,-2.21757021733274
"L1FLnI_1q43o",8.19275832893068,1.95294421702884,-1.63834371036457
"L1FLnI_6q22.33i",8.19275832893068,22.4588584958316,1.35156309498172
"L1FLnI_3q26.33i",8.19275832893068,22.4588584958316,1.35156309498172
"L1FLnI_9q31.2b",8.19275832893068,18.552970061774,1.08881804822722
"L1FLnI_Xp22.31c",8.19275832893068,55.6589101853219,2.62373313344833
"L1FLnI_16q22.2d",8.19275832893068,50.7765496427498,2.49372910934493
"L1FLnI_5q11.1b",8.19275832893068,0.976472108514419,-2.21757021733274
"L1FLnI_6q14.1bc",8.19275832893068,2.92941632554326,-1.22618278281812
"L1FLnI_Xq24m",8.19275832893068,2.92941632554326,-1.22618278281812
"L1FLnI_4p12q",7.16866353781435,27.3412190384037,1.7947298483824
